|year|album|song|danceability|energy|speechiness|acousticness|liveness|valence|duration_ms|lyrics|cover|songwriters_parsed|vocals_parsed|popularity
156|1969|Yellow Submarine|All You Need Is Love|0.4|0.463|0.0288|0.345|0.286|0.627|231213|Love, love, love. Love, love, love. Love, love, love. There's nothing you can do that can't be done. Nothing you can sing that can't be sung. Nothing you can say but you can learn how to play the game. It's easy. Nothing you can make that can't be made. No one you can save that can't be saved. Nothing you can do but you can learn how to be you in time. It's easy. All you need is love. All you need is love. All you need is love, love. Love is all you need. All you need is love. All you need is love. All you need is love, love. Love is all you need. Nothing you can know that isn't known. Nothing you can see that isn't shown. Nowhere you can be that isn't where you're meant to be. It's easy. All you need is love. All you need is love. All you need is love, love. Love is all you need. All you need is love (all together, now!) All you need is love. (everybody!) All you need is love, love. Love is all you need (love is all you need). Yee-hai! Oh yeah! She loves you, yeah yeah yeah. She loves you, yeah yeah yeah.|FALSO|[John Lennon]|[Lennon]|42.0
157|1969|Yellow Submarine|Pepperland|0.354|0.281|0.032|0.661|0.243|0.367|140733||FALSO|[George Martin]|[Instrumental]|45.0
158|1969|Yellow Submarine|Sea of Time|0.237|0.096|0.0387|0.971|0.203|0.0629|180213||FALSO|[George Martin]|[Instrumental]|38.0
159|1969|Yellow Submarine|Sea of Holes|0.249|0.0994|0.04|0.959|0.454|0.0357|136693||FALSO|[George Martin]|[Instrumental]|33.0
160|1969|Yellow Submarine|Sea of Monsters|0.253|0.166|0.0346|0.945|0.135|0.0489|216693||FALSO|[George Martin]|[Instrumental]|31.0
161|1969|Yellow Submarine|March of the Meanies|0.538|0.378|0.0387|0.934|0.456|0.16|139360||FALSO|[George Martin]|[Instrumental]|36.0
162|1969|Yellow Submarine|Pepperland Laid Waste|0.269|0.0902|0.042|0.877|0.302|0.0462|132773||FALSO|[George Martin]|[Instrumental]|33.0
163|1969|Yellow Submarine|Yellow Submarine in Pepperland|0.406|0.219|0.0359|0.808|0.15|0.271|134027||FALSO|[Paul McCartney, John Lennon]|[Instrumental]|45.0
164|1969|Abbey Road|Come Together|0.533|0.376|0.0393|0.0302|0.0926|0.187|259947|Here come old flattop he come grooving up slowly He got juju eyeball he one holy roller He got hair down to his knee Got to be a joker he just do what he please He wear no shoeshine he got toe-jam football He got monkey finger he shoot coca-cola He say I know you, you know me One thing I can tell you is you got to be free Come together right now over me He bag production he got walrus gumboot He got ono sideboard he one spinal cracker He got feet down below his knee Hold you in his armchair you can feel his disease Come together right now over me He roller-coaster he got early warning He got muddy water he one mojo filter He say one and one and one is three Got to be good-looking 'cause he's so hard to see Come together right now over me|FALSO|[John Lennon]|[Lennon]|77.0
165|1969|Abbey Road|Something|0.396|0.338|0.0304|0.198|0.138|0.377|182293|Something in the way she moves Attracts me like no other lover Something in the way she woos me  I don't want to leave her now You know I believe and how  Somewhere in her smile she knows That I don't need no other lover Something in her style that shows me  Don't want to leave her now You know I believe and how  You're asking me will my love grow I don't know, I don't know You stick around, now it may show I don't know, I don't know  Something in the way she knows And all I have to do is think of her Something in the things she shows me  I don't want to leave her now You know I believe and how|FALSO|[George Harrison]|[Harrison]|71.0
166|1969|Abbey Road|Maxwell's Silver Hammer|0.764|0.426|0.0405|0.629|0.132|0.726|207920|Joan was quizzical; studied pataphysical Science in the home. Late nights all alone with a test tube. Oh, oh, oh, oh. Maxwell Edison, majoring in medicine, Calls her on the phone. Can I take you out to the pictures, Joa, oa, oa, oan?  But as she's getting ready to go, A knock comes on the door. Bang! Bang! Maxwell's silver hammer Came down upon her head. Bang! Bang! Maxwell's silver hammer Made sure that she was dead. Back in school again Maxwell plays the fool again. Teacher gets annoyed. Wishing to avoid and unpleasant Sce, e, e, ene, She tells Max to stay when the class has gone away, So he waits behind Writing fifty times I must not be So, o, o, o..  But when she turns her back on the boy, He creeps up from behind. Bang! Bang! Maxwell's silver hammer Came down upon her head. Bang! Bang! Maxwell's silver hammer Made sure that she was dead. P. C. Thirty-one said, We caught a dirty one. Maxwell stands alone Painting testimonial pictures. Oh, oh, oh, oh. Rose and Valerie, screaming from the gallery Say he must go free (Maxwell must go free) The judge does not agree and he tells them So, o, o, O. But as the words are leaving his lips, A noise comes from behind. Bang! Bang! Maxwell's silver hammer Came down upon his head. Bang! Bang! Maxwell's silver hammer Made sure that he was dead. Whoa, oh, oh, oh. Silver hammer man|FALSO|[Paul McCartney]|[McCartney]|58.0
167|1969|Abbey Road|Oh! Darling|0.422|0.656|0.0397|0.0126|0.268|0.549|207240|Oh! Darling, please believe me I'll never do you no harm Believe me when I tell you I'll never do you no harm Oh! Darling, if you leave me I'll never make it alone Believe me when I beg you Don't ever leave me alone When you told me you didn't need me anymore Well you know I nearly broke down and cried When you told me you didn't need me anymore Well you know I nearly broke down and died Oh! Darling, if you leave me I'll never make it alone Believe me when I tell you I'll never do you no harm When you told me you didn't need me anymore Well you know I nearly broke down and cried When you told me you didn't need me anymore Well you know I nearly broke down and died Oh! Darling, please believe me I'll never let you down Believe me when I tell you I'll never do you no harm|FALSO|[Paul McCartney]|[McCartney]|67.0
168|1969|Abbey Road|Octopus's Garden|0.626|0.512|0.0247|0.155|0.215|0.73|170720|(Starkey) I'd like to be under the sea In an octopus's garden in the shade He'd let us in, knows where we've been In his octopus's garden in the shade I'd ask my friends to come and see An octopus's garden with me I'd like to be under the sea In an octopus's garden in the shade We would be warm below the storm In our little hideaway beneath the waves Resting our head on the sea bed In an octopus's garden near a cave We would sing and dance around Because we know we can't be found I'd like to be under the sea In an octopus's garden in the shade We would shout and swim about The coral that lies beneath the ocean waves (Lies beneath the ocean waves) Oh what joy for every girl and boy Knowing they're happy and they're safe (Happy and they're safe) We would be so happy you and me No one there to tell us what to do I'd like to be under the sea In an octopus's garden with you In an octopus's garden with you In an octopus's garden with you|FALSO|[Ringo Starr]|[Starr]|62.0
169|1969|Abbey Road|I Want You (She's So Heavy)|0.37|0.515|0.0321|0.0233|0.0966|0.42|467320|I want you I want you so bad I want you I want you so bad It's driving me mad It's driving me mad  I want you I want you so bad, babe I want you I want you so bad It's driving me mad It's driving me mad  I want you I want you so bad, babe I want you I want you so bad It's driving me mad It's driving me mad  I want you I want you so bad I want you I want you so bad It's driving me mad It's driving me mad  She's so heavy Heavy, heavy, heavy  She's so heavy She's so heavy Heavy, heavy, heavy  I want you I want you so bad I want you I want you so bad It's driving me mad It's driving me mad  I want you You know I want you so bad, babe I want you You know I want you so bad It's driving me mad It's driving me mad Yeah  She's so|FALSO|[John Lennon]|[Lennon]|61.0
170|1969|Abbey Road|Here Comes the Sun|0.557|0.54|0.0347|0.0339|0.179|0.394|185733|Here comes the sun, here comes the sun, And I say it's all right Little darling, it's been a long cold lonely winter Little darling, it feels like years since it's been here Here comes the sun, here comes the sun And I say it's all right Little darling, the smiles returning to their faces Little darling, it seems like years since it's been here Here comes the sun, here comes the sun And I say it's all right Sun, sun, sun, here it comes... Sun, sun, sun, here it comes... Sun, sun, sun, here it comes... Sun, sun, sun, here it comes... Sun, sun, sun, here it comes... Little darling, I feel that ice is slowly melting Little darling, it seems like years since it's been clear Here comes the sun, here comes the sun, And I say it's all right Here comes the sun, here comes the sun, It's all right, it's all right|FALSO|[George Harrison]|[Harrison]|82.0
171|1969|Abbey Road|Because|0.328|0.249|0.0272|0.754|0.134|0.162|165667|(Lennon/Mccartney) Aaaaaahhhhhh... Because the world is round it turns me on Because the world is round... Aaaaaahhhhhh Because the wind is high it blows my mind Because the wind is high... Aaaaaaaahhhh Love is all, love is new Love is all, love is you Because the sky is blue, it makes me cry Because the sky is blue... Aaaaaaaahhhh Aaaaahhhhhhhhhh... Aaaaahhhhhhhhhh... Aaaaahhhhhhhhhh...|FALSO|[John Lennon]|[Harrison, Harrison, Harrison]|58.0
172|1969|Abbey Road|You Never Give Me Your Money|0.335|0.416|0.0348|0.345|0.116|0.223|242973|You never give me your money You only give me your funny paper And in the middle of negotiations You break down  I never give you my number I only give you my situation And in the middle of investigation I break down  Out of college, money spent See no future, pay no rent All the money's gone, nowhere to go Any jobber got the sack Monday morning, turning back Yellow lorry slow, nowhere to go But oh, that magic feeling, nowhere to go Oh, that magic feeling, nowhere to go Nowhere to go  Aaaaahhhhhhhhhh... Aaaaahhhhhhhhhh... Aaaaahhhhhhhhhh...  One sweet dream Pick up the bags and get in the limousine Soon we'll be away from here Step on the gas and wipe that tear away One sweet dream came true today Came true today Came true today (Yes it did)  One two three four five six seven All good children go to Heaven One two three four five six seven All good children go to Heaven One two three four five six seven All good children go to Heaven One two three four five six seven All good children go to Heaven One two three four five six seven All good children go to Heaven One two three four five six seven All good children go to Heaven One two three four five six seven All good children go to Heaven One two three four five six seven All good children go to Heaven (fade out)|FALSO|[Paul McCartney]|[McCartney]|58.0
173|1969|Abbey Road|Sun King|0.483|0.177|0.0277|0.284|0.116|0.192|146267|Aaaaahhhhhhhhhh... Here comes the sun king Here comes the sun king Everybody's laughing Everybody's happy Here comes the sun king  Quando paramucho mi amore de felice carathon Mundo paparazzi mi amore cicce verdi parasol Questo abrigado tantamucho que canite carousel|FALSO|[John Lennon]|[Lennon, McCartney, Harrison]|55.0
174|1969|Abbey Road|Mean Mr. Mustard|0.676|0.596|0.0272|0.0699|0.351|0.97|66533|Mean Mister Mustard sleeps in the park Shaves in the dark trying to save paper Sleeps in a hole in the road Saving up to buy some clothes Keeps a ten-bob note up his nose Such a mean old man Such a mean old man His sister Pam works in a shop She never stops, she's a go-getter Takes him out to look at the queen Only place that he's ever been Always shouts out something obscene Such a dirty old man Dirty old man|FALSO|[John Lennon]|[Lennon, McCartney]|
175|1969|Abbey Road|Polythene Pam|0.474|0.939|0.199|0.00472|0.19|0.499|72640|Well you should see Polythene Pam She\'s so good-looking but she looks like a man Well you should see her in drag dressed in her polythene bag Yes you should see Polythene Pam Yeah yeah yeah  Get a dose of her in jackboots and kilt She\'s killer-diller when she\'s dressed to the hilt She\'s the kind of a girl that makes the News of the World Yes you could say she was attractively built Yeah yeah yeah|FALSO|[John Lennon]|[Lennon]|55.0
176|1969|Abbey Road|She Came In Through the Bathroom Window|0.53|0.72|0.0338|0.00376|0.314|0.69|118627|(Gonna come out now, ha ha ha, wow look out.)  She came in through the bathroom window Protected by a silver spoon But now she sucks her thumb and wanders By the banks of her own lagoon  Didn't anybody tell her? Didn't anybody see? Sunday's on the phone to Monday Tuesday's on the phone to me  She said she'd always been a dancer She worked at 15 clubs a day And though she thought I knew the answer Well I knew what I could not say  And so I quit the police department And got myself a steady job And though she tried her best to help me She could steal but she could not rob  Didn't anybody tell her? Didn't anybody see? Sunday's on the phone to Monday Tuesday's on the phone to me Oh yeah|FALSO|[Paul McCartney]|[McCartney]|57.0
177|1969|Abbey Road|Golden Slumbers|0.419|0.152|0.0277|0.326|0.113|0.239|91760|Once there was a way to get back homeward Once there was a way to get back home Sleep pretty darling do not cry And I will sing a lullaby Golden slumbers fill your eyes Smiles awake you when you rise Sleep pretty darling do not cry And I will sing a lullaby Once there was a way to get back homeward Once there was a way to get back home Sleep pretty darling do not cry And I will sing a lullaby|FALSO|[Paul McCartney]|[McCartney]|64.0
178|1969|Abbey Road|Carry That Weight|0.543|0.458|0.0274|0.226|0.298|0.704|96467|Boy, you gotta carry that weight Carry that weight a long time Boy, you gotta carry that weight Carry that weight a long time I never give you my pillow I only send you my invitation And in the middle of the celebrations I break down Boy, you gotta carry that weight Carry that weight a long time Boy, you gotta carry that weight Carry that weight a long time|FALSO|[Paul McCartney]|[Lennon, Harrison,, Starr, (with Lennon, Harrison, and Starr), Lennon, Harrison,, Starr, (with Lennon, Harrison, and Starr)]|60.0
179|1969|Abbey Road|The End|0.647|0.487|0.0689|0.00101|0.138|0.222|141613|Oh yeah All right Are you gonna be in my dreams Tonight?  Love you  Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you Love you And in the end The love you take Is equal to the love You make Ah ahh ahhhhhh|FALSO|[Paul McCartney]|[McCartney]|56.0
180|1969|Abbey Road|Her Majesty|0.703|0.215|0.0892|0.728|0.13|0.522|25987|Her Majesty's a pretty nice girl But she doesn't have a lot to say Her Majesty's a pretty nice girl But she changes from day to day  I want to tell her that I love her a lot But I gotta get a bellyful of wine Her Majesty's a pretty nice girl Someday I'm going to make her mine, oh yeah Someday I'm going to make her mine|FALSO|[Paul McCartney]|[McCartney]|24.0
181|1970|Let It Be|Two of Us|0.726|0.702|0.032|0.0974|0.239|0.931|216813|[I Dig A Pygmy by Charles Hawtrey and the Deaf Aids. Phase one, in which Doris gets her oats.]  Two of us riding nowhere Spending someone's Hard earned pay You and me Sunday driving Not arriving On our way back home We're on our way home We're on our way home We're going home  Two of us sending postcards Writing letters On my wall You and me burning matches Lifting latches On our way back home We're on our way home We're on our way home We're going home  You and I have memories Longer than the road that stretches out ahead  Two of us wearing raincoats Standing solo In the sun You and me chasing paper Getting nowhere On our way back home We're on our way home We're on our way home We're going home  You and I have memories Longer than the road that stretches out ahead  Two of us wearing raincoats Standing solo In the sun You and me chasing paper Getting nowhere On our way back home We're on our way home We're on our way home We're going home  [We're going home, you better believe it. Goodbye.]|FALSO|[Paul McCartney]|[McCartney, Lennon]|58.0
182|1970|Let It Be|Dig a Pony|0.538|0.478|0.0388|0.472|0.17|0.527|235000|I dig a pony Well you can celebrate anything you want Well you can celebrate anything you want Ooh. I do a road hog Well you can penetrate any place you go Yes you can penetrate any place you go I told you, all I want is you. Everything has got to be just like you want it to Because I pick a moon dog Well you can radiate everything you are Yes you can radiate everything you are Ooh I roll a stoney Well you can imitate everyone you know Yes you can imitate everyone you know I told you, all I want is you. Everything has got to be just like you want it to Because I feel the wind blow Well you can indicate everything you see Yes you can indicate everything you see Ooh I dug a pony Well you can syndicate any boat you row Yes you can syndicate any boat you row I told you, all I want is you Everything has got to bejust like you want it to Because|FALSO|[John Lennon]|[Lennon]|53.0
183|1970|Let It Be|Across the Universe|0.257|0.412|0.0287|0.361|0.0702|0.858|228133|Words are flowing out like endless rain into a paper cup, They slither while they pass, they slip away across the universe Pools of sorrow, waves of joy are drifting through my open mind, Possessing and caressing me. Jai guru deva om Nothing's gonna change my world, Nothing's gonna change my world, Nothing's gonna change my world, Nothing's gonna change my world. Images of broken light which dance before me like a million eyes, They call me on and on across the universe, Thoughts meander like a restless wind inside a letter box they Tumble blindly as they make their way Across the universe Jai guru deva om Nothing's gonna change my world, Nothing's gonna change my world, Nothing's gonna change my world, Nothing's gonna change my world. Sounds of laughter shades of light are ringing Through my open views inciting and inviting me Limitless undying love which shines around me like a Million suns, it calls me on and on Across the universe Jai guru deva om Nothing's gonna change my world, Nothing's gonna change my world, Nothing's gonna change my world, Nothing's gonna change my world. Jai guru deva Jai guru deva Jai guru deva|FALSO|[John Lennon]|[Lennon]|66.0
184|1970|Let It Be|I Me Mine|0.291|0.638|0.0554|0.179|0.101|0.525|145587|All through the day I me mine, I me mine, I me mine. All through the night I me mine, I me mine, I me mine. Now they're frightened of leaving it Everyone's weaving it, Coming on strong all the time, All through the day I me mine. I-me-me mine, I-me-me mine, I-me-me mine, I-me-me mine. All I can hear I me mine, I me mine, I me mine. Even those tears I me mine, I me mine, I me mine. No one's frightened of playing it Everyone's saying it, Flowing more freely than wine, All through the day I me mine. I-me-me mine, I-me-me mine, I-me-me mine, I-me-me mine. All I can hear I me mine, I me mine, I me mine. Even those tears I me mine, I me mine, I me mine. No-one's frightened of playing it Everyone's saying it, Flowing more freely than wine, All through your life I me mine.|FALSO|[George Harrison]|[Harrison]|55.0
185|1970|Let It Be|Dig It|0.54|0.489|0.117|0.659|0.457|0.67|50467|Like a rolling stone A like a rolling stone Like the fbi and the cia And the bbc Bb King And Doris Day Matt Busby Dig it, dig it, dig it Dig it, dig it, dig it, dig it, dig it, dig it, dig it, dig it|FALSO|[John Lennon, Paul McCartney, George Harrison, Ringo Starr]|[Lennon]|47.0
186|1970|Let It Be|Let It Be|0.443|0.403|0.0322|0.631|0.111|0.41|243027|When i find myself in times of trouble Mother mary comes to me Speaking words of wisdom, let it be. And in my hour of darkness She is standing right in front of me Speaking words of wisdom, let it be. Let it be, let it be. Whisper words of wisdom, let it be. And when the broken hearted people Living in the world agree, There will be an answer, let it be. For though they may be parted there is Still a chance that they will see There will be an answer, let it be. Let it be, let it be. yeah There will be an answer, let it be. And when the night is cloudy, There is still a light that shines on me, Shine on until tomorrow, let it be. I wake up to the sound of music Mother mary comes to me Speaking words of wisdom, let it be. Let it be, let it be. There will be an answer, let it be. Let it be, let it be, Whisper words of wisdom, let it be.|FALSO|[Paul McCartney]|[McCartney]|78.0
187|1970|Let It Be|Maggie Mae|0.516|0.515|0.215|0.379|0.103|0.524|40040|Oh dirty Maggie Mae they have taken her away And she never walk down Lime Street any more Oh the judge he guilty found her For robbing a homeward bounder That dirty no good robbin' Maggie Mae To the port of Liverpool They returned me to Two pounds ten a week, that was my pay|VERDADEIRO|[John Lennon, Paul McCartney, George Harrison, Ringo Starr]|[Lennon, McCartney]|50.0
188|1970|Let It Be|I've Got a Feeling|0.44|0.609|0.0358|0.0715|0.582|0.364|217560|I've got a feeling, a feeling deep inside Oh yeah, Oh yeah. I've got a feeling, a feeling I can't hide Oh no. Oh no, Oh no, Yeah I've got a feeling. Oh please believe me, I'd hate to miss the train Oh yeah, Oh yeah. And if you leave me I won't be late again Oh no, Oh no, Oh no. Yeah I've got a feeling yeah. All these years I've been wandering around, Wondering how come nobody told me All that I was looking for was somebody Who looked like you. Everybody had a hard year Everybody had a good time Everybody had a wet dream, Everybody saw the sunshine Oh yeah, Oh yeah. Everybody had a good year, Everybody let their hair down, Everybody pulled their socks up, Everybody put their foot down. Oh yeah, Oh yeah.|FALSO|[Paul McCartney, John Lennon]|[McCartney, Lennon]|57.0
189|1970|Let It Be|One After 909|0.554|0.828|0.0739|0.0307|0.907|0.888|173960|My baby says she's trav'ling on the one after 909 I said move over honey I'm travelling on that line I said move over once, move over twice Come on baby don't be cold as ice I said I'm trav'ling on the one after 909  I begged her not to go and I begged her on my bended knee You're only fooling around, you're fooling around with me I said move over once, move over twice Come on baby don't be cold as ice I said I'm trav'ling on the one after 909  They've got my bag, run to the station Railman says: You've got the the wrong location They've got my bag, run right home Then I find I've got the number wrong  Well I said I'm trav'ling on the one after 909 I said move over honey I'm travelling on that line I said move over once, move over twice Come on baby don't be cold as ice I said I'm trav'ling on the one after 909  They've got my bag, run to the station Railman says: You've got the the wrong location They've got my bag, run right home Then I find I've got the number wrong  Well I said I'm trav'ling on the one after 909 I said move over honey I'm travelling on that line I said move over once, move over twice Come on baby don't be cold as ice I said we're trav'ling on the one after 90 I said we're trav'ling on the one after 90 I said we're trav'ling on the one after 909  (Oh Danny Boy, the old summer is calling)|FALSO|[John Lennon]|[Lennon, McCartney]|50.0
190|1970|Let It Be|The Long and Winding Road|0.299|0.329|0.0279|0.756|0.0559|0.392|218187|The long and winding road That leads to your door Will never disappear I've seen that road before It always leads me here Lead me to your door  The wild and windy night That the rain washed away Has left a pool of tears Crying for the day Why leave me standing here? Let me know the way  Many times I've been alone And many times I've cried Anyway you've never known The many ways I've tried  But still they lead me back To the long winding road You left me waiting here A long long time ago Don't leave me standing here Lead me to your door  But still they lead me back To the long winding road You left me standing here A long long time ago Don't keep me waiting here Lead me to your door|FALSO|[Paul McCartney]|[McCartney]|63.0
191|1970|Let It Be|For You Blue|0.88|0.556|0.0855|0.24|0.24|0.955|152213|[Queen says no to pot smoking FBI members] Because you're sweet and lovely girl I love you, Because you're sweet and lovely girl it's true, I love you more than ever girl I do. I want you in the morining girl I love you, I want you at the moment I feel blue, I'm living ev'ry moment girl for you. I've loved you from the moment I saw you, You looked at me that's all you had to do, I feel it now I hope you feel it too. Because you're sweet and lovely girl I love you, Because you're sweet and lovely girl it's true, I love you more than ever girl I do. I really love you.|FALSO|[George Harrison]|[Harrison]|50.0
192|1970|Let It Be|Get Back|0.761|0.592|0.0586|0.492|0.61|0.332|189387|Jojo was a man who thought he was a loner But he knew it couldn't last. Jojo left his home in Tucson, Arizona For some California grass. Get back, get back. Get back to where you once belonged Get back, get back. Get back to where you once belonged. Get back Jojo, go home Get back, get back. Get back to where you once belonged Get back, get back. Back to where you once belonged. Get back Jo. Sweet Loretta Martin thought she was a woman But she was another man All the girls around her say she's got it coming But she gets it while she can Get back, get back. Get back to where you once belonged Get back, get back. Get back to where you once belonged. Get back Loretta Your mother's waiting for you Wearing her high-heel shoes And her low-neck sweater Get back Loretta, Get back, get back to where you once belonged Get back, get back. Get back to where you once belonged. Get back, get back. Get back to where you once belonged. Get back, get back. Get back to where you once belonged. [thanks, Mo!... On behalf of the group I hope we passed the audition.]|FALSO|[Paul McCartney]|[McCartney]|66.0
